,psu_measured_voltages,psu_measured_currents,psu_measured_powers,load_measured_voltages,load_measured_currents,load_measured_powers
110,23.003,0.646,14.86,11.912668,1.099966,13.102616
111,23.003,0.651,14.975,11.91249,1.109571,13.219597
112,23.003,0.657,15.113,11.912328,1.119994,13.343652
113,23.003,0.663,15.251,11.912135,1.130009,13.458808
114,23.003,0.668,15.366,11.911839,1.139606,13.574766
115,23.002,0.674,15.504,11.911661,1.149227,13.688943
116,23.002,0.68,15.641,11.911395,1.160012,13.81946
117,23.002,0.686,15.779,11.911246,1.169825,13.93182
118,23.002,0.691,15.894,11.911069,1.179117,14.046262
119,23.002,0.697,16.032,11.910788,1.190143,14.174065
120,23.002,0.703,16.17,11.91058,1.199949,14.289518
121,23.002,0.708,16.285,11.910447,1.209241,14.401974
122,23.002,0.715,16.446,11.910121,1.22017,14.532111
123,23.002,0.72,16.561,11.909988,1.229807,14.647945
124,23.002,0.726,16.699,11.909692,1.239605,14.763598
125,23.002,0.732,16.837,11.909707,1.249876,14.887475
126,23.002,0.738,16.975,11.909367,1.259786,15.001995
127,23.002,0.743,17.09,11.909011,1.269496,15.119989
128,23.002,0.749,17.228,11.908744,1.279117,15.231432
129,23.002,0.755,17.367,11.908508,1.28995,15.360192
130,23.002,0.761,17.505,11.908523,1.299731,15.478587
131,23.002,0.766,17.62,11.908211,1.309328,15.59004
132,23.002,0.773,17.781,11.908064,1.320009,15.717298
133,23.002,0.778,17.896,11.907797,1.32975,15.834173
134,23.002,0.784,18.034,11.907722,1.339291,15.948561
135,23.002,0.79,18.172,11.907442,1.349908,16.076063
136,23.001,0.796,18.31,11.907338,1.359753,16.192949
137,23.001,0.801,18.424,11.907012,1.369206,16.304821
138,23.001,0.807,18.562,11.906864,1.379887,16.430708
139,23.001,0.813,18.7,11.906539,1.389901,16.547518
140,23.001,0.819,18.838,11.906405,1.399297,16.660551
141,23.001,0.825,18.976,11.906139,1.409055,16.778687
142,23.001,0.831,19.114,11.905931,1.419904,16.905828
143,23.001,0.836,19.229,11.905517,1.429557,17.019182
144,23.001,0.842,19.367,11.905606,1.43921,17.136644
145,23.001,0.849,19.528,11.905295,1.449987,17.260824
146,23.001,0.854,19.643,11.905117,1.459504,17.375479
147,23.001,0.86,19.781,11.904837,1.469253,17.492746
148,23.001,0.866,19.919,11.904421,1.48011,17.617147
149,23.001,0.871,20.034,11.904051,1.489378,17.730764
150,23.001,0.877,20.172,11.903755,1.499313,17.847679
151,23.0,0.884,20.332,11.903755,1.510017,17.975723
152,23.0,0.889,20.447,11.903533,1.51947,18.087931
153,23.0,0.895,20.585,11.903237,1.5295,18.203833
154,23.0,0.901,20.723,11.903074,1.539081,18.321131
155,23.0,0.907,20.861,11.902779,1.549866,18.449759
156,23.0,0.913,20.999,11.902808,1.559648,18.56381
157,23.0,0.918,21.137,11.902541,1.569253,18.679413
158,22.999,0.925,21.274,11.902275,1.58015,18.805706
159,22.999,0.93,21.389,11.902038,1.589442,18.919531
160,22.999,0.936,21.527,11.901756,1.599368,19.033331
161,22.999,0.943,21.665,11.901431,1.61008,19.162645
162,22.999,0.948,21.803,11.900943,1.619622,19.273947
163,22.999,0.954,21.941,11.900661,1.629411,19.390263
164,22.999,0.96,22.079,11.900439,1.640059,19.519842
165,22.999,0.966,22.217,11.90041,1.649729,19.632563
166,22.999,0.972,22.355,11.899936,1.65935,19.746729
167,22.999,0.978,22.493,11.899536,1.669204,19.864298
168,22.999,0.984,22.631,11.899358,1.679828,19.988108
169,22.999,0.989,22.746,11.899092,1.689586,20.103128
170,22.998,0.995,22.883,11.898855,1.699303,20.218966
171,22.998,1.002,23.044,11.898396,1.709711,20.343529
172,22.998,1.007,23.159,11.898145,1.719565,20.460909
173,22.998,1.013,23.297,11.897982,1.729218,20.573704
174,22.998,1.019,23.435,11.897671,1.739634,20.698751
175,22.998,1.025,23.573,11.897285,1.749536,20.813509
176,22.998,1.031,23.71,11.896975,1.759261,20.929111
177,22.997,1.037,23.848,11.89656,1.769757,21.053419
178,22.997,1.043,23.986,11.896323,1.779595,21.170092
179,22.997,1.049,24.124,11.896116,1.789312,21.286184
180,22.997,1.055,24.262,11.895967,1.799872,21.410261
181,22.997,1.061,24.4,11.895746,1.80971,21.528255
182,22.997,1.067,24.538,11.895228,1.8195,21.644014
183,22.997,1.073,24.676,11.894931,1.829265,21.758564
184,22.997,1.079,24.814,11.894428,1.839801,21.883726
185,22.997,1.085,24.952,11.894236,1.849422,21.996212
186,22.997,1.091,25.09,11.893822,1.859204,22.112455
187,22.997,1.097,25.228,11.893614,1.869716,22.238335
188,22.997,1.103,25.366,11.893214,1.879441,22.352762
189,22.997,1.109,25.504,11.892815,1.889344,22.46837
190,22.997,1.115,25.642,11.892282,1.899751,22.591396
191,22.997,1.121,25.78,11.892193,1.909508,22.707428
192,22.997,1.127,25.918,11.892222,1.919363,22.824589
193,22.997,1.133,26.056,11.891882,1.929891,22.949984
194,22.997,1.139,26.194,11.891378,1.939407,23.064409
195,22.997,1.145,26.332,11.891097,1.94939,23.180658
196,22.997,1.151,26.468,11.890771,1.959918,23.303387
197,22.997,1.157,26.608,11.890475,1.969394,23.415892
198,22.997,1.163,26.746,11.889913,1.979393,23.534615
199,22.996,1.169,26.859,11.889572,1.988942,23.648684
200,22.996,1.175,27.02,11.889232,1.999935,23.776501
