,psu_measured_voltages,psu_measured_currents,psu_measured_powers,load_measured_voltages,load_measured_currents,load_measured_powers
110,20.003,0.754,15.082,11.857372,1.099933,13.043223
111,20.003,0.761,15.222,11.856513,1.109683,13.157793
112,20.003,0.767,15.342,11.855699,1.120195,13.279106
113,20.003,0.774,15.482,11.855062,1.12988,13.395785
114,20.003,0.78,15.602,11.854382,1.139694,13.510271
115,20.003,0.786,15.742,11.853493,1.149235,13.622207
116,20.003,0.794,15.882,11.851997,1.1601,13.749605
117,20.003,0.801,16.022,11.851213,1.169898,13.862883
118,20.003,0.807,16.142,11.850606,1.179463,13.976267
119,20.003,0.814,16.282,11.849984,1.190207,14.104876
120,20.003,0.82,16.402,11.849377,1.199957,14.2172
121,20.003,0.827,16.542,11.848858,1.209257,14.329492
122,20.003,0.834,16.683,11.848399,1.220266,14.456534
123,20.003,0.84,16.803,11.847882,1.229944,14.572021
124,20.003,0.847,16.943,11.847496,1.239717,14.686904
125,20.003,0.853,17.083,11.847008,1.250157,14.809176
126,20.003,0.86,17.203,11.846594,1.25985,14.926056
127,20.003,0.867,17.323,11.846164,1.269624,15.041431
128,20.003,0.873,17.463,11.845691,1.279181,15.153446
129,20.003,0.88,17.603,11.845217,1.290046,15.282108
130,20.003,0.887,17.743,11.844847,1.299892,15.396848
131,20.003,0.893,17.863,11.844358,1.309304,15.509695
132,20.003,0.901,18.023,11.843855,1.320089,15.633879
133,20.003,0.907,18.163,11.843603,1.329863,15.751794
134,20.003,0.914,18.283,11.843292,1.339524,15.86382
135,20.003,0.921,18.423,11.842833,1.350052,15.987756
136,20.003,0.927,18.563,11.84236,1.35981,16.103807
137,20.003,0.934,18.683,11.84196,1.369487,16.216005
138,20.003,0.941,18.823,11.84156,1.379911,16.341808
139,20.003,0.948,18.963,11.841205,1.389893,16.457359
140,20.003,0.954,19.083,11.840878,1.399482,16.570314
141,20.002,0.962,19.222,11.840524,1.409304,16.685808
142,20.002,0.969,19.382,11.840183,1.420032,16.812206
143,20.002,0.976,19.522,11.839813,1.429429,16.925943
144,20.001,0.983,19.661,11.839442,1.439323,17.041548
145,20.0,0.99,19.8,11.839043,1.449891,17.165751
146,20.0,0.997,19.94,11.838688,1.4596,17.279001
147,20.0,1.003,20.06,11.838363,1.46935,17.395157
148,20.0,1.011,20.22,11.837976,1.479902,17.519314
149,20.0,1.018,20.36,11.837637,1.489403,17.632395
150,20.0,1.024,20.48,11.837252,1.499481,17.748648
151,20.0,1.032,20.64,11.836719,1.510033,17.873837
152,20.0,1.038,20.78,11.836409,1.519622,17.985731
153,20.0,1.046,20.92,11.836009,1.529572,18.104507
154,20.0,1.052,21.04,11.835711,1.539306,18.218193
155,20.0,1.06,21.2,11.835312,1.54989,18.343956
156,20.001,1.067,21.341,11.834987,1.559639,18.456701
157,20.002,1.073,21.462,11.834543,1.569453,18.574238
158,20.002,1.081,21.622,11.834157,1.58019,18.698675
159,20.002,1.088,21.762,11.833773,1.589707,18.811686
160,20.003,1.094,21.883,11.833344,1.599392,18.925655
161,20.003,1.102,22.043,11.832929,1.610321,19.054487
162,20.003,1.109,22.183,11.832559,1.619606,19.164526
163,20.003,1.116,22.323,11.832159,1.629395,19.279049
164,20.002,1.123,22.482,11.831758,1.640292,19.406898
165,20.002,1.131,22.622,11.831374,1.649713,19.519625
166,20.001,1.137,22.741,11.831018,1.659366,19.632792
167,20.0,1.144,22.88,11.83053,1.669388,19.748083
168,20.0,1.152,23.04,11.830086,1.679756,19.873106
169,20.0,1.159,23.18,11.829657,1.68969,19.987738
170,20.0,1.166,23.32,11.829361,1.699431,20.102417
171,20.0,1.173,23.46,11.828828,1.709863,20.224564
172,20.0,1.18,23.6,11.828369,1.719701,20.340145
173,20.0,1.187,23.74,11.82794,1.729186,20.453596
174,20.0,1.194,23.9,11.827628,1.739738,20.576359
175,20.0,1.201,24.02,11.827169,1.7496,20.691666
176,20.017,1.152,23.06,10.992203,1.759341,19.339254
177,20.013,1.157,23.155,10.977842,1.769853,19.429787
178,20.009,1.163,23.27,10.974971,1.779747,19.529697
179,20.006,1.17,23.407,10.976125,1.789384,19.641335
180,20.005,1.176,23.525,10.977931,1.799953,19.759251
181,20.003,1.182,23.624,10.969418,1.809798,19.852436
182,20.003,1.181,23.624,10.903404,1.819476,19.838594
183,20.002,1.181,23.622,10.842229,1.829354,19.833132
184,20.001,1.186,23.701,10.819474,1.839881,19.909834
185,20.001,1.192,23.841,10.81986,1.849559,20.014269
186,20.001,1.198,23.961,10.822406,1.859317,20.120949
187,20.001,1.204,24.081,10.819104,1.8699,20.230312
188,20.001,1.209,24.181,10.808503,1.879522,20.314499
189,20.002,1.208,24.162,10.741083,1.889424,20.292992
190,20.002,1.205,24.102,10.654148,1.899839,20.23801
191,20.003,1.211,24.224,10.657287,1.909677,20.351948
192,20.005,1.216,24.346,10.65551,1.919371,20.453041
193,20.006,1.224,24.487,10.666925,1.929834,20.586138
194,20.007,1.229,24.589,10.662409,1.939528,20.679831
195,20.006,1.223,24.467,10.548545,1.949358,20.564039
196,20.008,1.219,24.39,10.443475,1.959877,20.466616
197,20.007,1.222,24.429,10.425264,1.969442,20.531832
198,20.005,1.227,24.586,10.426331,1.979433,20.63924
199,20.005,1.233,24.666,10.426879,1.98899,20.739328
200,20.004,1.235,24.805,10.416101,1.99975,20.83012
