,psu_measured_voltages,psu_measured_currents,psu_measured_powers,load_measured_voltages,load_measured_currents,load_measured_powers
108,23.004,0.651,14.976,11.912535,1.079576,12.861155
109,23.004,0.657,15.114,11.912298,1.090216,12.985417
110,23.004,0.663,15.252,11.911217,1.100062,13.100748
111,23.004,0.668,15.367,11.910358,1.109739,13.215507
112,23.004,0.675,15.528,11.909575,1.120139,13.338367
113,23.004,0.68,15.643,11.908789,1.129864,13.454977
114,23.004,0.686,15.781,11.908064,1.139638,13.569448
115,23.004,0.692,15.919,11.907486,1.149371,13.684134
116,23.004,0.698,16.057,11.907456,1.160156,13.814161
117,23.004,0.704,16.172,11.907309,1.169873,13.92823
118,23.004,0.709,16.31,11.907043,1.179158,14.042166
119,23.004,0.715,16.448,11.906775,1.190167,14.169218
120,23.004,0.721,16.586,11.905487,1.199909,14.284912
121,23.004,0.727,16.724,11.904807,1.209225,14.395937
122,23.004,0.733,16.862,11.904021,1.220339,14.525376
123,23.004,0.738,16.977,11.903252,1.229952,14.639606
124,23.004,0.745,17.115,11.902452,1.239597,14.755681
125,23.004,0.751,17.276,11.901919,1.250069,14.877856
126,23.004,0.756,17.391,11.90186,1.25981,14.992964
127,23.004,0.762,17.529,11.901476,1.26972,15.109829
128,23.004,0.767,17.644,11.901031,1.279165,15.221283
129,23.004,0.774,17.805,11.900631,1.290102,15.351522
130,23.004,0.78,17.943,11.899757,1.299828,15.467597
131,23.004,0.785,18.058,11.898914,1.309425,15.579182
132,23.004,0.791,18.196,11.898174,1.319993,15.70533
133,23.004,0.797,18.334,11.897463,1.329735,15.821933
134,23.004,0.802,18.449,11.896649,1.339388,15.935254
135,23.004,0.809,18.61,11.896012,1.350116,16.059467
136,23.004,0.815,18.748,11.89542,1.359842,16.177355
137,23.004,0.82,18.863,11.895331,1.369479,16.288059
138,23.004,0.826,19.001,11.895154,1.379822,16.413963
139,23.004,0.832,19.139,11.89465,1.389812,16.531408
140,23.004,0.837,19.254,11.894458,1.399466,16.644102
141,23.004,0.843,19.392,11.893659,1.409328,16.761925
142,23.004,0.849,19.53,11.89283,1.419888,16.884331
143,23.004,0.855,19.668,11.892518,1.429461,16.99935
144,23.004,0.861,19.806,11.892178,1.439339,17.116163
145,23.004,0.867,19.944,11.891897,1.449931,17.24337
146,23.004,0.872,20.059,11.891674,1.459496,17.35478
147,23.004,0.878,20.198,11.891408,1.469229,17.472279
148,23.004,0.884,20.336,11.891141,1.48003,17.599249
149,23.004,0.89,20.474,11.890741,1.489378,17.710409
150,23.004,0.895,20.589,11.890505,1.499345,17.827623
151,23.004,0.901,20.75,11.890224,1.510065,17.956133
152,23.004,0.907,20.865,11.890046,1.519462,18.068834
153,23.004,0.913,21.003,11.889853,1.529412,18.185417
154,23.004,0.919,21.141,11.889617,1.539154,18.298683
155,23.004,0.925,21.279,11.889336,1.549898,18.429335
156,23.004,0.93,21.394,11.88907,1.559632,18.541288
157,23.004,0.936,21.532,11.888787,1.569381,18.656967
158,23.004,0.943,21.67,11.888625,1.58019,18.784168
159,23.004,0.947,21.785,11.888358,1.589691,18.897188
160,23.004,0.954,21.946,11.888226,1.599272,19.014147
161,23.004,0.96,22.084,11.888003,1.610273,19.140762
162,23.004,0.965,22.199,11.887618,1.619734,19.253752
163,23.004,0.971,22.337,11.8875,1.629452,19.369532
