,psu_measured_voltages,psu_measured_currents,psu_measured_powers,load_measured_voltages,load_measured_currents,load_measured_powers
47,23.004,0.291,6.694,11.940723,0.469947,5.612064
48,23.004,0.297,6.832,11.939228,0.480472,5.734246
49,23.004,0.303,6.97,11.937896,0.490435,5.852543
50,23.004,0.309,7.108,11.936844,0.499717,5.965871
51,23.004,0.314,7.223,11.935867,0.509382,6.078462
52,23.004,0.321,7.384,11.935142,0.520111,6.209484
53,23.004,0.327,7.522,11.934475,0.52974,6.323504
54,23.004,0.332,7.637,11.93335,0.539506,6.439805
55,23.004,0.339,7.798,11.931841,0.55017,6.565779
56,23.004,0.344,7.913,11.930759,0.559759,6.680298
57,23.004,0.35,8.051,11.929648,0.569573,6.795085
58,23.004,0.357,8.212,11.928805,0.580438,6.923723
59,23.004,0.362,8.327,11.928272,0.590051,7.036838
60,23.004,0.368,8.465,11.927532,0.599761,7.154489
61,23.004,0.375,8.627,11.926066,0.610449,7.278497
62,23.004,0.38,8.742,11.924896,0.619685,7.389729
63,23.004,0.386,8.88,11.923787,0.629667,7.508775
64,23.004,0.392,9.018,11.922721,0.640404,7.636485
65,23.004,0.398,9.156,11.922069,0.650097,7.75214
66,23.004,0.404,9.294,11.921535,0.659887,7.865239
67,23.004,0.41,9.432,11.920752,0.670511,7.9922
68,23.004,0.416,9.57,11.919271,0.680413,8.107618
69,23.004,0.422,9.708,11.918131,0.689762,8.221689
70,23.004,0.428,9.846,11.916991,0.700562,8.34951
71,23.004,0.434,9.984,11.916029,0.710368,8.465785
72,23.004,0.44,10.122,11.91523,0.720093,8.577701
73,23.004,0.445,10.237,11.914741,0.729538,8.694052
74,23.004,0.451,10.375,11.914104,0.740355,8.819985
75,23.004,0.457,10.513,11.913023,0.749711,8.931654
76,23.004,0.463,10.651,11.911557,0.759316,9.04604
77,23.004,0.469,10.789,11.910299,0.770478,9.176119
78,23.004,0.475,10.927,11.909204,0.780011,9.288239
79,23.004,0.481,11.065,11.908241,0.789841,9.404161
80,23.004,0.487,11.203,11.907531,0.800537,9.531384
81,23.004,0.493,11.341,11.907012,0.809838,9.643941
82,23.004,0.499,11.456,11.906435,0.819788,9.759782
83,23.004,0.505,11.617,11.905148,0.830412,9.887848
84,23.004,0.51,11.732,11.903755,0.840057,10.000422
85,23.004,0.516,11.87,11.902659,0.849919,10.115689
86,23.004,0.522,12.008,11.901608,0.859621,10.228793
87,23.004,0.528,12.146,11.900573,0.869956,10.352987
88,23.004,0.534,12.284,11.899906,0.879689,10.469738
89,23.004,0.54,12.399,11.899403,0.889519,10.586605
90,23.004,0.546,12.56,11.898736,0.900119,10.70978
91,23.004,0.552,12.698,11.897923,0.910062,10.826614
92,23.004,0.558,12.813,11.896486,0.919699,10.941131
93,23.004,0.564,12.974,11.895272,0.929986,11.063255
94,23.004,0.569,13.089,11.894102,0.939888,11.179793
95,23.004,0.575,13.227,11.892992,0.94971,11.293745
96,23.004,0.582,13.388,11.891986,0.960511,11.42119
97,23.004,0.587,13.503,11.891378,0.969867,11.534531
98,23.004,0.593,13.641,11.890965,0.979536,11.649509
99,23.004,0.598,13.756,11.890327,0.989414,11.762903
100,23.004,0.605,13.894,11.889424,0.999878,11.886065
101,23.004,0.61,14.055,11.887959,1.009628,12.004149
102,23.004,0.616,14.17,11.886818,1.019498,12.118707
103,23.004,0.623,14.331,11.885768,1.030194,12.242838
104,23.004,0.628,14.447,11.884716,1.039759,12.358292
105,23.004,0.634,14.585,11.883799,1.049757,12.473866
106,23.004,0.64,14.723,11.883191,1.060141,12.599128
107,23.004,0.646,14.861,11.882628,1.06981,12.712488
108,23.004,0.652,14.999,11.881948,1.079816,12.828511
109,23.004,0.658,15.137,11.881326,1.09036,12.954116
110,23.004,0.663,15.252,11.87983,1.100174,13.068561
111,23.004,0.669,15.39,11.878587,1.109827,13.181769
112,23.004,0.675,15.551,11.877477,1.120131,13.305532
113,23.004,0.681,15.666,11.87644,1.129992,13.421461
114,23.004,0.687,15.804,11.875345,1.139855,13.533716
115,23.004,0.693,15.919,11.874738,1.149387,13.647124
116,23.004,0.699,16.08,11.874205,1.160212,13.77633
117,23.004,0.705,16.195,11.873583,1.169858,13.891777
118,23.004,0.71,16.333,11.872961,1.17943,14.001792
119,23.004,0.716,16.471,11.872028,1.190183,14.128348
120,23.004,0.722,16.609,11.870623,1.199909,14.244271
121,23.004,0.728,16.724,11.869541,1.209257,14.352516
122,23.004,0.734,16.885,11.868341,1.220339,14.483491
123,23.004,0.74,17.023,11.867351,1.229855,14.595719
124,23.004,0.745,17.138,11.866314,1.239677,14.711768
125,23.004,0.751,17.276,11.865692,1.250141,14.834492
126,23.004,0.757,17.437,11.865352,1.259786,14.948492
127,23.004,0.763,17.552,11.86464,1.269768,15.064546
128,23.004,0.769,17.667,11.863856,1.279366,15.17758
129,23.004,0.775,17.828,11.863294,1.290134,15.304497
130,23.004,0.78,17.943,11.861739,1.29986,15.419986
131,23.004,0.786,18.081,11.860555,1.309457,15.529666
132,23.004,0.792,18.219,11.859548,1.320145,15.655181
133,23.004,0.798,18.357,11.858452,1.329927,15.769945
134,23.004,0.804,18.495,11.85746,1.339508,15.883273
135,23.004,0.81,18.633,11.856261,1.35006,16.00676
136,23.004,0.815,18.771,11.855624,1.360042,16.122936
137,23.004,0.821,18.886,11.855373,1.369567,16.234747
138,23.004,0.827,19.024,11.854707,1.380103,16.358437
139,23.004,0.833,19.162,11.853951,1.389861,16.477882
140,23.004,0.838,19.3,11.85333,1.39945,16.589157
141,23.004,0.844,19.415,11.852057,1.409336,16.704035
142,23.004,0.85,19.553,11.85108,1.420032,16.829327
143,23.004,0.856,19.691,11.850457,1.429525,16.941486
144,23.004,0.862,19.829,11.849777,1.439347,17.056667
145,23.004,0.868,19.967,11.849095,1.449963,17.182125
146,23.004,0.874,20.105,11.848444,1.4596,17.293371
147,23.004,0.879,20.221,11.847925,1.469374,17.407759
148,23.004,0.885,20.359,11.847216,1.480062,17.534594
149,23.004,0.891,20.497,11.846697,1.489611,17.646738
150,23.004,0.896,20.612,11.846209,1.499369,17.762934
151,23.004,0.903,20.773,11.845572,1.51025,17.888544
152,23.004,0.908,20.888,11.844951,1.519614,18.00078
153,23.004,0.914,21.026,11.844358,1.5295,18.116785
154,23.004,0.92,21.141,11.84381,1.539274,18.230106
155,23.004,0.926,21.302,11.843336,1.550075,18.358652
156,23.004,0.932,21.44,11.842877,1.559656,18.471169
157,23.004,0.937,21.555,11.842344,1.569453,18.586559
158,23.004,0.944,21.693,11.841664,1.580222,18.711958
159,23.004,0.949,21.831,11.841086,1.589731,18.822931
160,23.004,0.955,21.969,11.840479,1.599368,18.936285
161,23.004,0.961,22.107,11.84005,1.610273,19.064337
162,23.004,0.967,22.245,11.839458,1.61975,19.175701
163,23.004,0.972,22.36,11.838851,1.629515,19.290356
164,23.004,0.978,22.498,11.838243,1.64018,19.418154
165,23.004,0.984,22.636,11.837651,1.649825,19.528605
166,23.004,0.989,22.774,11.837118,1.659398,19.642424
167,23.004,0.995,22.889,11.836497,1.669252,19.759686
168,23.004,1.001,23.027,11.835949,1.679884,19.88167
169,23.004,1.007,23.165,11.835372,1.689674,19.997015
170,23.004,1.013,23.303,11.834779,1.699319,20.112751
171,23.004,1.019,23.441,11.834216,1.709975,20.235239
172,23.004,1.025,23.579,11.833625,1.719781,20.350384
173,23.004,1.03,23.694,11.833107,1.729266,20.463558
174,23.004,1.037,23.855,11.832396,1.739786,20.584625
175,23.004,1.042,23.97,11.831907,1.749559,20.700619
176,23.004,1.048,24.108,11.831329,1.759422,20.815805
177,23.004,1.054,24.246,11.830575,1.769893,20.940071
178,23.004,1.06,24.384,11.830012,1.779699,21.054188
179,23.004,1.066,24.522,11.82945,1.78948,21.166824
180,23.004,1.072,24.66,11.828769,1.799944,21.290638
181,23.004,1.078,24.798,11.828102,1.809887,21.406139
182,23.004,1.083,24.913,11.827599,1.81962,21.52076
183,23.004,1.089,25.051,11.826978,1.829442,21.635181
184,23.004,1.095,25.188,11.826385,1.83989,21.757915
185,23.003,1.101,25.326,11.825763,1.849422,21.871929
186,23.003,1.107,25.464,11.8252,1.859349,21.986315
187,23.003,1.113,25.602,11.82452,1.869724,22.110258
188,23.003,1.118,25.717,11.824046,1.879538,22.225462
189,23.003,1.125,25.878,11.823483,1.889512,22.339664
190,23.003,1.131,26.016,11.822817,1.899799,22.461054
191,23.003,1.136,26.131,11.82221,1.909709,22.575523
192,23.003,1.142,26.269,11.821752,1.919547,22.690075
193,23.003,1.148,26.407,11.821144,1.929914,22.814957
194,23.003,1.154,26.545,11.820581,1.939656,22.92914
195,23.003,1.16,26.683,11.8199,1.949558,23.043972
196,23.003,1.166,26.821,11.819175,1.960046,23.165085
197,23.002,1.172,26.96,11.818583,1.969587,23.276274
198,23.002,1.177,27.073,11.818065,1.979401,23.392595
199,23.002,1.184,27.211,11.817458,1.989006,23.505373
200,23.002,1.19,27.372,11.81691,1.999895,23.631752
