,psu_measured_voltages,psu_measured_currents,psu_measured_powers,load_measured_voltages,load_measured_currents,load_measured_powers
108,23.004,0.632,14.539,11.886996,1.079568,12.831147
109,23.004,0.638,14.677,11.886685,1.090128,12.957288
110,23.004,0.644,14.815,11.886434,1.099901,13.07349
111,23.004,0.649,14.93,11.886093,1.109611,13.189257
112,23.004,0.655,15.068,11.885857,1.119986,13.312389
113,23.004,0.66,15.183,11.885574,1.129824,13.427621
114,23.004,0.666,15.321,11.885308,1.139509,13.543528
115,23.004,0.672,15.459,11.885072,1.149219,13.658151
116,23.004,0.678,15.597,11.884672,1.160132,13.785684
117,23.004,0.683,15.735,11.884316,1.169825,13.90047
118,23.004,0.689,15.85,11.884094,1.179262,14.012796
119,23.004,0.695,15.988,11.883695,1.189926,14.141414
120,23.004,0.701,16.126,11.883413,1.199732,14.25766
121,23.003,0.706,16.24,11.883087,1.209273,14.368034
122,23.003,0.712,16.378,11.882732,1.220162,14.498767
123,23.003,0.718,16.516,11.882451,1.229887,14.611984
124,23.003,0.724,16.654,11.882229,1.239525,14.728531
125,23.003,0.729,16.792,11.881933,1.249852,14.851122
126,23.003,0.735,16.907,11.881578,1.259594,14.966934
127,23.003,0.741,17.045,11.881296,1.269576,15.082778
128,23.003,0.746,17.16,11.880985,1.279109,15.195168
129,23.003,0.753,17.321,11.880601,1.289861,15.323089
130,23.003,0.759,17.436,11.880348,1.299547,15.441508
131,23.003,0.764,17.574,11.880082,1.30924,15.554374
132,23.003,0.77,17.712,11.879639,1.319905,15.680387
133,23.003,0.776,17.827,11.879327,1.329646,15.796081
134,23.003,0.781,17.988,11.879031,1.339339,15.909806
135,23.003,0.788,18.126,11.878602,1.349964,16.034634
136,23.003,0.793,18.241,11.87829,1.359818,16.151733
137,23.003,0.799,18.379,11.877935,1.36923,16.265526
138,23.003,0.805,18.517,11.87764,1.379902,16.388567
139,23.003,0.811,18.655,11.87727,1.389796,16.507456
140,23.002,0.816,18.77,11.876869,1.399329,16.620964
141,23.002,0.822,18.908,11.876514,1.409296,16.736727
142,23.002,0.828,19.046,11.87607,1.419912,16.863333
143,23.002,0.834,19.184,11.875655,1.429525,16.975712
144,23.002,0.839,19.299,11.87533,1.439299,17.089941
145,23.002,0.845,19.437,11.874767,1.449802,17.215958
146,23.002,0.851,19.575,11.874486,1.459384,17.329203
147,23.002,0.857,19.713,11.874146,1.469109,17.444847
148,23.002,0.863,19.851,11.87376,1.479838,17.572226
149,23.002,0.869,19.989,11.873361,1.489451,17.683819
150,23.002,0.874,20.104,11.872709,1.499152,17.800983
151,23.002,0.88,20.242,11.872294,1.510009,17.925901
152,23.002,0.886,20.38,11.872028,1.51963,18.038481
153,23.002,0.892,20.518,11.871481,1.529532,18.155207
154,23.002,0.898,20.656,11.87074,1.539137,18.269291
155,23.002,0.904,20.794,11.870193,1.54997,18.397194
156,23.002,0.909,20.909,11.869571,1.559543,18.509451
157,23.002,0.916,21.047,11.86923,1.569349,18.62431
158,23.002,0.922,21.208,11.86778,1.580061,18.749903
159,23.002,0.927,21.323,11.866833,1.589554,18.861357
160,23.002,0.933,21.461,11.865855,1.599208,18.97735
161,23.002,0.939,21.599,11.864655,1.610113,19.102789
162,23.002,0.944,21.714,11.864301,1.619501,19.214695
163,23.002,0.95,21.875,11.863648,1.629363,19.327497
164,23.001,0.957,22.012,11.863131,1.639963,19.456636
165,23.001,0.962,22.127,11.862361,1.649657,19.569408
166,23.001,0.968,22.265,11.861769,1.65927,19.682795
167,23.001,0.974,22.403,11.861236,1.669252,19.79883
168,23.001,0.98,22.541,11.860525,1.679892,19.923168
169,23.001,0.986,22.679,11.860185,1.689505,20.038637
170,23.001,0.992,22.817,11.859208,1.699271,20.151243
171,23.001,0.998,22.955,11.858526,1.709735,20.27293
172,23.001,1.003,23.07,11.857772,1.71946,20.390278
173,23.001,1.009,23.208,11.857135,1.729105,20.502378
174,23.001,1.015,23.346,11.85641,1.739706,20.625406
175,23.001,1.021,23.484,11.855847,1.749527,20.740192
176,23.001,1.027,23.622,11.854929,1.759317,20.855566
177,23.001,1.033,23.76,11.854278,1.769757,20.978058
178,23.001,1.039,23.898,11.853567,1.779531,21.093519
179,23.001,1.045,24.036,11.853019,1.789328,21.207645
180,23.001,1.051,24.174,11.852338,1.79972,21.331982
181,23.001,1.057,24.312,11.851672,1.809662,21.446886
182,23.001,1.063,24.45,11.851169,1.819435,21.563499
183,23.001,1.069,24.588,11.850621,1.829209,21.676884
184,23.0,1.075,24.725,11.850014,1.839657,21.800419
185,23.0,1.081,24.84,11.84917,1.849382,21.912491
186,23.0,1.086,24.978,11.848666,1.859252,22.029167
187,23.0,1.093,25.139,11.848133,1.869716,22.151175
188,23.0,1.099,25.277,11.847925,1.879289,22.267008
189,23.0,1.105,25.415,11.847674,1.889279,22.383198
190,23.0,1.11,25.53,11.847216,1.899647,22.504864
191,23.0,1.117,25.691,11.846905,1.909436,22.620504
192,23.0,1.123,25.829,11.847023,1.919298,22.736263
193,23.0,1.129,25.967,11.845958,1.929714,22.860903
194,22.999,1.135,26.104,11.845601,1.939424,22.974985
195,22.999,1.141,26.242,11.845113,1.949309,23.089758
196,22.999,1.147,26.38,11.844625,1.959781,23.212587
197,22.999,1.153,26.518,11.844121,1.969306,23.324808
198,22.999,1.159,26.656,11.843647,1.979176,23.440554
199,22.999,1.164,26.771,11.843026,1.988893,23.553648
200,22.999,1.171,26.932,11.842552,1.999678,23.682064
